NaiveBC,RNN-BC,GAN-BC,Test,Train,Params,D-Params,Epochs,Old dataset,New dataset,Time signal,State history,Prepend,Learning rate,Pearson,Euclidean g,Manhattan g,Cosine,Euclidean m,Manhattan m,Pos error,Rot error,Release error,Rel. pos. err,Rel. vel. err,Missed by,Filename
False,False,True,False,True,256,256,34,True,False,True,1,False,1e-05,0.6971389666610857,0.0013733843924561547,0.2502181284009158,0.761598807889098,0.936780075213414,2.0017450272073263,0.4465623697972947,0.7975466919402584,0.6483996120271581,,,,BCO-leaky_g-256x2-256x2-start-timesignal-ep200-b64-at-34-trainval
False,False,True,True,False,256,256,51,True,False,True,1,False,1e-05,0.8009790748143114,0.002993364293557638,0.17334249596992243,0.8350464316305404,0.6269581172345923,1.3867399677593795,0.38725620950285405,0.5838972998668591,0.22201492537313428,0.2233303980994208,9.372453759139876,3.821306687301601,BCO-leaky_g-256x2-256x2-start-timesignal-ep200-b64-at-51-testval
False,False,True,False,True,256,256,51,True,False,True,1,False,1e-05,0.9243112155212826,0.0006899281447125898,0.11199573931844034,0.9393573664817524,0.4116192099685784,0.8959659145475227,0.17140900242724405,0.4761156770177526,0.12378758486905916,0.16969712801018455,10.571360944376512,4.097686048546688,BCO-leaky_g-256x2-256x2-start-timesignal-ep200-b64-at-51-trainval
False,False,True,True,False,256,256,68,True,False,True,1,False,1e-05,0.7371763219199855,0.0035397707802142736,0.2135987110078907,0.7826629600058891,0.7660312811379,1.7087896880631257,0.48800015406587904,0.6160950565623691,0.32835820895522383,0.28608991425117813,12.702836586164876,6.706975260861468,BCO-leaky_g-256x2-256x2-start-timesignal-ep200-b64-at-68-testval
False,False,True,False,True,256,256,68,True,False,True,1,False,1e-05,0.8769334856610667,0.0008873868130298669,0.1510335570123738,0.8995909341403704,0.5582784557290281,1.2082684560989905,0.25891162725760397,0.5962113775426714,0.2588506304558681,,,,BCO-leaky_g-256x2-256x2-start-timesignal-ep200-b64-at-68-trainval
False,False,True,True,False,256,256,85,True,False,True,1,False,1e-05,0.7246454191609393,0.0037173457065776813,0.21357421578289054,0.7701766981315896,0.7795200986504862,1.7085937262631243,0.4358402934227698,0.6370114099106915,0.4580223880597015,,,,BCO-leaky_g-256x2-256x2-start-timesignal-ep200-b64-at-85-testval
False,False,True,False,True,256,256,85,True,False,True,1,False,1e-05,0.873365115773458,0.0008897805794415288,0.1380498340722165,0.8968567777537951,0.5090015435886243,1.104398672577732,0.22613136566765174,0.541944034930624,0.2446653734238603,,,,BCO-leaky_g-256x2-256x2-start-timesignal-ep200-b64-at-85-trainval
False,False,True,True,False,256,256,200,True,False,True,1,False,1e-05,0.69974283501623,0.004475331951802297,0.24612328407262757,0.7525832090380217,0.9377123552723212,1.9689862725810205,0.4867968648451885,0.7284604738275132,0.46175373134328357,0.24785729082757968,45.547340923625434,30.317358976701236,BCO-leaky_g-256x2-256x2-start-timesignal-ep200-b64-testval
False,False,True,False,True,256,256,200,True,False,True,1,False,1e-05,0.8746661051065151,0.0009600839844268587,0.14506129992171282,0.9000335108326917,0.5697511166789366,1.1604903993737024,0.21388203965372643,0.6279506806630326,0.31753152279340446,0.2405579005285376,24.717985496276814,9.798575131467244,BCO-leaky_g-256x2-256x2-start-timesignal-ep200-b64-trainval
False,True,False,True,False,128,-1,1200,False,True,True,1,False,1e-05,0.9780426544152374,0.002720938996683743,0.03888339772212317,0.9792346744230241,0.19727334355750334,0.31106718177698534,0.023993733030143977,0.1978057772443518,0.06000000000000005,0.05602229580230489,0.6180326601613667,0.19268657383535237,naiveBC-RNNx128x2-newdata-ep1200-norm-start-timesignal-lr5-testval
False,True,False,False,True,128,-1,1200,False,True,True,1,False,1e-05,0.9746437458635692,0.0008984599659992906,0.041728470746088216,0.9762036815232765,0.20695457669221615,0.33382776596870567,0.029725023132146967,0.20283410342361408,0.09248913718187457,0.058374336966447816,0.437032255196746,0.1654451937920417,naiveBC-RNNx128x2-newdata-ep1200-norm-start-timesignal-lr5-trainval
False,True,False,True,False,128,-1,1200,False,True,True,1,False,0.0001,0.973463574992611,0.003186985515971447,0.059413304520232586,0.9748778382567623,0.24832125015508397,0.4753064361618607,0.11902578095223909,0.24288776758728953,0.09999999999999998,0.05256991865975744,0.139582018516719,0.1162102074466486,naiveBC-RNNx128x2-newdata-ep1200-norm-start-timesignal-testval
False,True,False,False,True,128,-1,1200,False,True,True,1,False,0.0001,0.9717349105572999,0.000972846899192095,0.06015326339469651,0.9734746537673574,0.2504874607905654,0.4812261071575721,0.10910478344878197,0.2639662314944485,0.08690254500310368,0.06088559753883325,0.6653579880496517,0.2599665692260009,naiveBC-RNNx128x2-newdata-ep1200-norm-start-timesignal-trainval
False,True,False,True,False,128,-1,300,False,True,True,1,False,1e-05,0.9582723642094186,0.0038536626133013016,0.06798741583893583,0.9604420385492086,0.31671776254741846,0.5438993267114867,0.038691596197136524,0.25984131219242834,0.15333333333333332,,,,naiveBC-RNNx128x2-newdata-ep300-norm-start-timesignal-lr5-testval
False,True,False,False,True,128,-1,300,False,True,True,1,False,1e-05,0.9586401696437935,0.0011592865383558317,0.06812352690980185,0.9611242748985609,0.3072896560091912,0.5449882152784148,0.04296855282139764,0.27583051343854686,0.13035381750465547,,,,naiveBC-RNNx128x2-newdata-ep300-norm-start-timesignal-lr5-trainval
False,True,False,True,False,128,-1,300,False,True,True,1,False,0.0001,0.9810437928345134,0.0025312332486628025,0.037903139385688324,0.9820976746961979,0.18655439972513324,0.30322511508550665,0.03360356110014964,0.18864799785066239,0.06666666666666665,0.0747254465932197,0.7187156763934385,0.23692743015433415,naiveBC-RNNx128x2-newdata-ep300-norm-start-timesignal-testval
False,True,False,False,True,128,-1,300,False,True,True,1,False,0.0001,0.9763280839385347,0.0008681822489986461,0.04139385088496536,0.9777826197819139,0.20315323691712378,0.3311508070797229,0.03679493700048126,0.19399117098058488,0.09310986964618251,0.05914414580263832,0.5194584818696089,0.17272431171946032,naiveBC-RNNx128x2-newdata-ep300-norm-start-timesignal-trainval
False,True,False,True,False,128,-1,600,False,True,True,1,False,1e-05,0.9678932334317367,0.0033018619560509096,0.05309399976200667,0.9697576849174804,0.2562941297807245,0.4247519980960534,0.03471028182442693,0.22310104434881053,0.1466666666666666,,,,naiveBC-RNNx128x2-newdata-ep600-norm-start-timesignal-lr5-testval
False,True,False,False,True,128,-1,600,False,True,True,1,False,1e-05,0.96766976082284,0.0010221660550847333,0.05512095108135304,0.9696268220266043,0.25578871298938816,0.4409676086508244,0.041391343198926095,0.23040706979322872,0.11483550589695846,,,,naiveBC-RNNx128x2-newdata-ep600-norm-start-timesignal-lr5-trainval
False,True,False,True,False,128,-1,600,False,True,True,1,False,0.0001,0.9779298653034147,0.002729446266006487,0.039533487836107495,0.9790718112784128,0.1920621135123212,0.31626790268885996,0.03577240743446884,0.1972728841841724,0.09333333333333338,0.059277898536529816,0.5829137811737383,0.17406584871053288,naiveBC-RNNx128x2-newdata-ep600-norm-start-timesignal-testval
False,True,False,False,True,128,-1,600,False,True,True,1,False,0.0001,0.9758690770058893,0.00087307907039082,0.0454616102719477,0.9773224249213975,0.21098151141915478,0.3636928821755816,0.05389562985514865,0.214508079914067,0.08752327746741151,0.05818384908577645,0.4463396758614776,0.16663126001954767,naiveBC-RNNx128x2-newdata-ep600-norm-start-timesignal-trainval
False,True,False,True,False,128,-1,900,False,True,True,1,False,1e-05,0.9742926084461297,0.002933898500390553,0.04052553868561167,0.9757295670450362,0.2042026319254975,0.32420430948489337,0.026521454819479193,0.20052278326294848,0.08666666666666667,0.06471964985001351,0.6654290763754843,0.2173440963091473,naiveBC-RNNx128x2-newdata-ep900-norm-start-timesignal-lr5-testval
False,True,False,False,True,128,-1,900,False,True,True,1,False,1e-05,0.9732124237622025,0.0009198653557835193,0.04367440483020822,0.9748600278896374,0.20951884328624945,0.3493952386416658,0.032619547915401545,0.21487535401815275,0.09373060211049034,0.05789404041089084,0.46997967102175237,0.16613653416506854,naiveBC-RNNx128x2-newdata-ep900-norm-start-timesignal-lr5-trainval
False,True,False,True,False,128,-1,900,False,True,True,1,False,0.0001,0.9817748237390781,0.002497992344573585,0.040721087832797584,0.9824647985168883,0.18096992982648213,0.32576870266238067,0.07501130281393963,0.17285733049758492,0.053333333333333344,0.07580546534868059,1.7226131490420418,0.4148918918866384,naiveBC-RNNx128x2-newdata-ep900-norm-start-timesignal-testval
False,True,False,False,True,128,-1,900,False,True,True,1,False,0.0001,0.9740393122261549,0.0009057531661695217,0.04629064677183812,0.9755659186272146,0.2117095359682011,0.37032517417470495,0.07794745363652063,0.19110659053458573,0.08752327746741151,0.06833465700046895,0.9156877912085984,0.22690518363238552,naiveBC-RNNx128x2-newdata-ep900-norm-start-timesignal-trainval
False,True,False,True,False,128,-1,1200,True,False,True,1,False,0.0001,0.5610195368030123,0.005421421589909174,0.24568908583039578,0.6330690504313026,0.9080067191882673,1.9655126866431667,0.49234845094683055,0.7042305356966438,0.1548507462686567,0.17250321822940287,2.092473663857792,0.5822693889486448,naiveBC-RNNx128x2-olddata-ep1200-norm-start-timesignal-testval
False,True,False,False,True,128,-1,1200,True,False,True,1,False,0.0001,0.9321518436571057,0.000673706064441848,0.06944314117512099,0.9455530846436222,0.2911157089050959,0.5555451294009679,0.13851374324453414,0.2845742233936685,0.08026188166828319,0.14919577125673467,1.8536247820172451,0.537386881936535,naiveBC-RNNx128x2-olddata-ep1200-norm-start-timesignal-trainval
False,True,False,True,False,128,-1,300,True,False,True,1,False,0.0001,0.6494867800207496,0.004683030104820329,0.24294815904507389,0.7148874595676035,0.8086467984046549,1.943585272360591,0.5407860500932166,0.7158136589247085,0.2994402985074627,0.15807926985576926,1.8268369037583383,0.5445282821909806,naiveBC-RNNx128x2-olddata-ep300-norm-start-timesignal-testval
False,True,False,False,True,128,-1,300,True,False,True,1,False,0.0001,0.9103217273046454,0.0008241633160025204,0.08454671835266601,0.9252899271114744,0.3341392449216504,0.6763737468213281,0.16752057610637047,0.31323746105582406,0.09844810863239573,0.11915366271536053,1.3249951531425366,0.451384734702072,naiveBC-RNNx128x2-olddata-ep300-norm-start-timesignal-trainval
False,True,False,True,False,128,-1,600,True,False,True,1,False,0.0001,0.6895603812691857,0.004052220143850624,0.20430724635649247,0.7460033035976005,0.7166201339626599,1.63445797085194,0.44362864225420556,0.6620353304379388,0.28078358208955223,0.1749006173390941,2.739838422489012,0.6507766748157677,naiveBC-RNNx128x2-olddata-ep600-norm-start-timesignal-testval
False,True,False,False,True,128,-1,600,True,False,True,1,False,0.0001,0.9348154597671783,0.0006452798401842011,0.07044536694720112,0.9477132042554788,0.2918107582622136,0.5635629355776091,0.13273630593753402,0.27008612068920945,0.10948108632395737,0.15336515501965248,2.6340467724568684,0.6368926287463257,naiveBC-RNNx128x2-olddata-ep600-norm-start-timesignal-trainval
False,True,False,True,False,128,-1,900,True,False,True,1,False,0.0001,0.7286029688290075,0.004030639087443119,0.2284546994260453,0.7750691492780497,0.8229182189612463,1.8276375954083626,0.5176737908544001,0.7779612685019082,0.3348880597014925,0.15005864772222474,1.6066076314531619,0.5381974011529759,naiveBC-RNNx128x2-olddata-ep900-norm-start-timesignal-testval
False,True,False,False,True,128,-1,900,True,False,True,1,False,0.0001,0.889440794924082,0.0008815066312610298,0.137262232602747,0.911637676803023,0.5103982633890066,1.098097860821976,0.31851865555898057,0.5206294817744861,0.17749757516973808,,,,naiveBC-RNNx128x2-olddata-ep900-norm-start-timesignal-trainval
False,True,False,True,False,256,-1,1200,False,True,True,1,False,1e-05,0.9818561535304358,0.002475683299054141,0.036227183484748335,0.9827992504536478,0.18201150192022097,0.2898174678779866,0.021577578620848612,0.19600654053960453,0.06000000000000005,0.061035795080745074,0.7991749813036408,0.2348678848898602,naiveBC-RNNx256x2-newdata-ep1200-norm-start-timesignal-lr5-testval
False,True,False,False,True,256,-1,1200,False,True,True,1,False,1e-05,0.9770066699558752,0.0008528901257150962,0.0384943375816183,0.9784144583290069,0.1932598458031949,0.30795470065294633,0.0295895785788543,0.19417029656105705,0.09062693978895098,0.05724768926016484,0.46213178538693156,0.1694022052196905,naiveBC-RNNx256x2-newdata-ep1200-norm-start-timesignal-lr5-trainval
False,True,False,True,False,256,-1,1200,False,True,True,1,False,0.0001,0.9672962678448671,0.0033346800147718847,0.05352533562126167,0.969190783191685,0.23311426602678315,0.42820268497009334,0.07963598949969419,0.23708028707167647,0.09999999999999998,0.11301790567541654,1.3526509747892497,0.38213732079141893,naiveBC-RNNx256x2-newdata-ep1200-norm-start-timesignal-testval
False,True,False,False,True,256,-1,1200,False,True,True,1,False,0.0001,0.7735449793832533,0.0028499537731574128,0.09957801279370125,0.7788570099804327,0.4787272196744342,0.79662410234961,0.1207009687797824,0.3148993319516165,0.165114835505897,,,,naiveBC-RNNx256x2-newdata-ep1200-norm-start-timesignal-trainval
False,True,False,True,False,256,-1,300,False,True,True,1,False,1e-05,0.9643731584290903,0.003488856194268191,0.05865196077600333,0.9663535469393196,0.27247242758168855,0.4692156862080266,0.03368363916721035,0.24958110234551573,0.1466666666666666,,,,naiveBC-RNNx256x2-newdata-ep300-norm-start-timesignal-lr5-testval
False,True,False,False,True,256,-1,300,False,True,True,1,False,1e-05,0.964422397846841,0.0010873533933591052,0.061862937830118085,0.9664658017670777,0.27933866305596283,0.4949035026409448,0.04000475855369662,0.2587574004289038,0.12166356300434511,,,,naiveBC-RNNx256x2-newdata-ep300-norm-start-timesignal-lr5-trainval
False,True,False,True,False,256,-1,300,False,True,True,1,False,0.0001,0.9799993143853069,0.0026460940691903014,0.049728138917021665,0.9807522682914402,0.21729294476719227,0.39782511133617326,0.023855532352922818,0.25344222898812513,0.06000000000000005,0.05832330460035829,0.5955758021670231,0.17653537540305972,naiveBC-RNNx256x2-newdata-ep300-norm-start-timesignal-testval
False,True,False,False,True,256,-1,300,False,True,True,1,False,0.0001,0.9736456503929485,0.000917236179890528,0.052392805113104846,0.9751819383015088,0.23444466328352376,0.4191424409048387,0.03210848798600574,0.24423040083021894,0.09186840471756674,0.05698375050338117,0.44226234388156177,0.15912844034595647,naiveBC-RNNx256x2-newdata-ep300-norm-start-timesignal-trainval
False,True,False,True,False,256,-1,600,False,True,True,1,False,1e-05,0.9729261120961984,0.0030241529844842368,0.04381568181648166,0.9745065090835696,0.22036876541595832,0.3505254545318533,0.028691002890347827,0.2065528301408024,0.12,,,,naiveBC-RNNx256x2-newdata-ep600-norm-start-timesignal-lr5-testval
False,True,False,False,True,256,-1,600,False,True,True,1,False,1e-05,0.9711410068144997,0.0009648299819567805,0.047713435487092594,0.9728605812761304,0.22917782912654244,0.38170748389674075,0.03396191950597912,0.2182022573636711,0.10676598386095593,,,,naiveBC-RNNx256x2-newdata-ep600-norm-start-timesignal-lr5-trainval
False,True,False,True,False,256,-1,600,False,True,True,1,False,0.0001,0.9729172579323492,0.0031532873034983227,0.04750922911321166,0.9743455520226721,0.22475602953462498,0.38007383290569335,0.04768308080843874,0.23353852610863185,0.10666666666666669,0.07571321700075347,1.0113141790071727,0.32416942292556916,naiveBC-RNNx256x2-newdata-ep600-norm-start-timesignal-testval
False,True,False,False,True,256,-1,600,False,True,True,1,False,0.0001,0.9724244892724028,0.0009689658259831721,0.049927992796508246,0.9740688856030199,0.22986791568641232,0.39942394237206597,0.057431003999087196,0.23337740564038426,0.10366232153941646,0.05856496474142021,0.5687645714611199,0.20973695172780377,naiveBC-RNNx256x2-newdata-ep600-norm-start-timesignal-trainval
False,True,False,True,False,256,-1,900,False,True,True,1,False,1e-05,0.9801599836588862,0.002585764625019533,0.037917861332195,0.9812028607954932,0.1914055911778562,0.30334289065756004,0.02302240809537883,0.1993431752743932,0.06000000000000005,0.05442428254096648,0.6663489011973622,0.2036218981233194,naiveBC-RNNx256x2-newdata-ep900-norm-start-timesignal-lr5-testval
False,True,False,False,True,256,-1,900,False,True,True,1,False,1e-05,0.9750112849607463,0.0008885983809323118,0.041634348687207376,0.976531889353213,0.20455554435706444,0.333074789497659,0.03022320224921719,0.20348260061646595,0.0912476722532588,0.05676052293370042,0.4408618940065095,0.1623871948070649,naiveBC-RNNx256x2-newdata-ep900-norm-start-timesignal-lr5-trainval
False,True,False,True,False,256,-1,900,False,True,True,1,False,0.0001,0.02069941518028361,0.028627349597371485,0.31758935342738,-0.005029392283792244,1.7366448864960649,2.54071482741904,0.2678259827436213,0.5019999561981435,0.5133333333333333,,,,naiveBC-RNNx256x2-newdata-ep900-norm-start-timesignal-testval
False,True,False,False,True,256,-1,900,False,True,True,1,False,0.0001,-0.050778282594425996,0.009837613975025604,0.37194096960495765,-0.0817063270292799,2.07693350472323,2.9755277568396616,0.2983249288486563,0.5252754640389287,0.6319056486654252,,,,naiveBC-RNNx256x2-newdata-ep900-norm-start-timesignal-trainval
False,True,False,True,False,256,-1,1200,True,False,True,1,False,0.0001,0.49612783203800137,0.005999050354230559,0.32951323237276675,0.5497023312086625,1.1473312253057613,2.636105858982134,0.711318369873778,0.9500965808560059,0.36847014925373134,0.3378771381015724,6.421337399090248,1.283981637779202,naiveBC-RNNx256x2-olddata-ep1200-norm-start-timesignal-testval
False,True,False,False,True,256,-1,1200,True,False,True,1,False,0.0001,0.6721129137271844,0.0014973209261761181,0.2156864559417052,0.7324028751992608,0.784511419725464,1.725491647533642,0.5336290565562839,0.6892967635255947,0.1634335596508244,,,,naiveBC-RNNx256x2-olddata-ep1200-norm-start-timesignal-trainval
False,True,False,True,False,256,-1,300,True,False,True,1,False,0.0001,0.5610757267268972,0.005010931730525349,0.25768169156381837,0.6478673896588508,0.9283722078920101,2.061453532510547,0.6096620237589641,0.7350262794554503,0.28917910447761197,0.14770619035174198,3.402952560519914,0.6449699114596228,naiveBC-RNNx256x2-olddata-ep300-norm-start-timesignal-testval
False,True,False,False,True,256,-1,300,True,False,True,1,False,0.0001,0.9100354927975722,0.0007489642191116972,0.09391662228064514,0.9280107341195001,0.3852745754928559,0.751332978245161,0.22731549429787043,0.3039149585381559,0.1116634335596508,0.1305088829333188,3.427850545540793,0.6922912847765985,naiveBC-RNNx256x2-olddata-ep300-norm-start-timesignal-trainval
False,True,False,True,False,256,-1,600,True,False,True,1,False,0.0001,0.44561272461554313,0.0066977823399313255,0.24512045898192217,0.519683948268494,0.9447728569764534,1.9609636718553773,0.42911306452056175,0.7144062781357196,0.33115671641791045,0.1541604069833141,1.8019207715897538,0.5541109718299183,naiveBC-RNNx256x2-olddata-ep600-norm-start-timesignal-testval
False,True,False,False,True,256,-1,600,True,False,True,1,False,0.0001,0.8052602833135479,0.001272338050967355,0.08889648850654362,0.8315818140432172,0.37038082323312377,0.7111719080523489,0.13502726063554774,0.350477933199525,0.09311348205625603,0.11511164473068419,1.36869777247086,0.43253699978092436,naiveBC-RNNx256x2-olddata-ep600-norm-start-timesignal-trainval
False,True,False,True,False,256,-1,900,True,False,True,1,False,0.0001,0.4550201744426717,0.007067663598398029,0.2578788650723616,0.5027410180503709,0.9951229024889734,2.063030920578892,0.3833495262592498,0.6859192622257954,0.18843283582089554,0.16685956332337498,3.553933896073156,0.7191698302377385,naiveBC-RNNx256x2-olddata-ep900-norm-start-timesignal-testval
False,True,False,False,True,256,-1,900,True,False,True,1,False,0.0001,0.9653005055656593,0.00047487920529553924,0.05714830350157886,0.9720649366271591,0.2384902269902791,0.457186428012631,0.10536140790755621,0.259394591287063,0.097356935014549,0.12506004961243822,2.648548117753139,0.5892958818720266,naiveBC-RNNx256x2-olddata-ep900-norm-start-timesignal-trainval
False,True,False,True,False,512,-1,1200,False,True,True,1,False,1e-05,0.9826840265731341,0.0024264124423319516,0.03677525090665333,0.9835725835927958,0.17911422033512067,0.29420200725322665,0.030739079341155363,0.1863882094055547,0.06000000000000005,0.06282956742887023,1.0672052586962053,0.2875189676648677,naiveBC-RNNx512x2-newdata-ep1200-norm-start-timesignal-lr5-testval
False,True,False,False,True,512,-1,1200,False,True,True,1,False,1e-05,0.9780030085168532,0.0008351379798764997,0.038932655334750974,0.9793377886485419,0.19215962012259535,0.3114612426780078,0.03622132177787702,0.19124439741347526,0.08690254500310368,0.05885789059501398,0.5747166652357161,0.17952280347075023,naiveBC-RNNx512x2-newdata-ep1200-norm-start-timesignal-lr5-trainval
False,True,False,True,False,512,-1,1200,False,True,True,1,False,0.0001,0.9642383859115625,0.004870042572161264,0.09658212300502668,0.9615297444556717,0.3945073060458927,0.7726569840402133,0.06557078806204682,0.4032830001171788,0.08666666666666667,0.05272383217521134,0.4482055153993774,0.21687692021723406,naiveBC-RNNx512x2-newdata-ep1200-norm-start-timesignal-testval
False,True,False,False,True,512,-1,1200,False,True,True,1,False,0.0001,0.9637362234319203,0.001318384696678334,0.07569261595113551,0.964317372563343,0.321993279548404,0.6055409276090842,0.05824729590596625,0.29022916088692535,0.0912476722532588,0.05982848876223193,0.6181959829295437,0.2115120833153993,naiveBC-RNNx512x2-newdata-ep1200-norm-start-timesignal-trainval
False,True,False,True,False,512,-1,300,False,True,True,1,False,1e-05,0.9686510725784808,0.003248886118086177,0.047168251254907506,0.9704775242283521,0.23130878582300302,0.37734601003926005,0.02868142296270638,0.210360366309705,0.1466666666666666,,,,naiveBC-RNNx512x2-newdata-ep300-norm-start-timesignal-lr5-testval
False,True,False,False,True,512,-1,300,False,True,True,1,False,1e-05,0.967940917051508,0.0010147725527389004,0.052012394570451585,0.9698622617545277,0.24059899889295716,0.41609915656361274,0.03471339876412367,0.2328944817217601,0.11669770328988205,,,,naiveBC-RNNx512x2-newdata-ep300-norm-start-timesignal-lr5-trainval
False,True,False,True,False,512,-1,300,False,True,True,1,False,0.0001,0.9584194545423518,0.003975797845846369,0.09311566254651998,0.9575184906280295,0.33683602505235805,0.74492530037216,0.18250248810657435,0.3425580483972428,0.06000000000000005,0.1293144462333836,2.618373445966211,0.6270860069700422,naiveBC-RNNx512x2-newdata-ep300-norm-start-timesignal-testval
False,True,False,False,True,512,-1,300,False,True,True,1,False,0.0001,0.9541751401974261,0.0012684785557235013,0.09417726114983817,0.9544817184126102,0.3469413119925622,0.7534180891987053,0.1709532442163603,0.32509363785785117,0.08566108007448792,0.0853985248139835,1.5351662892016773,0.3898706540655102,naiveBC-RNNx512x2-newdata-ep300-norm-start-timesignal-trainval
False,True,False,True,False,512,-1,600,False,True,True,1,False,1e-05,0.978162594375957,0.002705288437583113,0.036640721307168334,0.9794352740570635,0.19056621433793533,0.29312577045734667,0.021766686299346163,0.1904307739748156,0.06666666666666665,,,,naiveBC-RNNx512x2-newdata-ep600-norm-start-timesignal-lr5-testval
False,True,False,False,True,512,-1,600,False,True,True,1,False,1e-05,0.9738677565139534,0.0009097476485593699,0.043007031235434055,0.9754381790352809,0.20871049770788497,0.34405624988347244,0.030172962074037905,0.21269674124056334,0.09248913718187457,,,,naiveBC-RNNx512x2-newdata-ep600-norm-start-timesignal-lr5-trainval
False,True,False,True,False,512,-1,600,False,True,True,1,False,0.0001,0.972023558233584,0.0031215416185687702,0.05643974620615,0.9730773374802232,0.2537956731774414,0.4515179696492,0.05927195497663342,0.368814085768693,0.06666666666666665,0.058693064904714994,0.31845875516256344,0.13088383358244507,naiveBC-RNNx512x2-newdata-ep600-norm-start-timesignal-testval
False,True,False,False,True,512,-1,600,False,True,True,1,False,0.0001,0.9688336464766534,0.0010094001174536142,0.05981682876052385,0.9701359396638992,0.26776111534304997,0.4785346300841908,0.06548232190306819,0.36122264978477114,0.08379888268156421,0.06085185570934964,0.5045485712047962,0.18334966519874105,naiveBC-RNNx512x2-newdata-ep600-norm-start-timesignal-trainval
False,True,False,True,False,512,-1,900,False,True,True,1,False,1e-05,0.9840544323213131,0.002329395620167311,0.036314534958656663,0.9848210525328662,0.175897272153671,0.29051627966925336,0.03825622521127217,0.1856769495374975,0.040000000000000036,0.05968604142977341,1.091777365670909,0.30460117570893375,naiveBC-RNNx512x2-newdata-ep900-norm-start-timesignal-lr5-testval
False,True,False,False,True,512,-1,900,False,True,True,1,False,1e-05,0.9766827083913016,0.0008584556568376312,0.04134588910166849,0.9780960695242267,0.19825983491115812,0.3307671128133479,0.040568080287002976,0.19419086905590802,0.08938547486033521,0.05641438355584867,0.5915280381302014,0.1830868862537477,naiveBC-RNNx512x2-newdata-ep900-norm-start-timesignal-lr5-trainval
False,True,False,True,False,512,-1,900,False,True,True,1,False,0.0001,0.5864478619646197,0.01376314376769413,0.14774232002322998,0.5916308948597635,0.7012785134303924,1.1819385601858399,0.10124825230140017,0.4244863125159182,0.21999999999999997,0.11693015390708306,3.27726162508244,0.8506184737613977,naiveBC-RNNx512x2-newdata-ep900-norm-start-timesignal-testval
False,True,False,False,True,512,-1,900,False,True,True,1,False,0.0001,0.43926526157646456,0.005808823804246916,0.1517332834189866,0.44003852817296063,0.7471293565549296,1.2138662673518927,0.10611224993544413,0.3927549917124791,0.17566728739913096,,,,naiveBC-RNNx512x2-newdata-ep900-norm-start-timesignal-trainval
False,True,False,True,False,512,-1,1200,True,False,True,1,False,0.0001,0.1999018758638046,0.010644305959978279,0.5609277627082437,0.2625624495683488,2.007182672165325,4.48742210166595,0.6728361864026762,1.251318891988673,0.40111940298507465,0.21669669640355738,2.6186796853594725,0.7542712325427139,naiveBC-RNNx512x2-olddata-ep1200-norm-start-timesignal-testval
False,True,False,False,True,512,-1,1200,True,False,True,1,False,0.0001,0.7867491465032376,0.0014912912235096074,0.22257480337950208,0.8186321527856188,0.8188082825907347,1.780598427036017,0.37585747445335993,0.9156375026863074,0.17483026188166828,0.22654694142347265,2.4790477683754135,0.7538459718880084,naiveBC-RNNx512x2-olddata-ep1200-norm-start-timesignal-trainval
False,True,False,True,False,512,-1,300,True,False,True,1,False,0.0001,0.4531822096901467,0.007007208709525497,0.3261061639995984,0.5504556757538135,1.1070251162782605,2.608849311996787,0.7472844594963051,0.7718785156876616,0.3050373134328358,0.1603945894279867,2.0482346505036,0.5600420570315694,naiveBC-RNNx512x2-olddata-ep300-norm-start-timesignal-testval
False,True,False,False,True,512,-1,300,True,False,True,1,False,0.0001,0.9499005148213231,0.0005649005821381776,0.07025627837811961,0.959737256589468,0.27798095905257303,0.5620502270249568,0.13478253864682815,0.29900009482525836,0.09578079534432593,0.11974816635270209,1.6023954793678579,0.45239473057365803,naiveBC-RNNx512x2-olddata-ep300-norm-start-timesignal-trainval
False,True,False,True,False,512,-1,600,True,False,True,1,False,0.0001,0.4846876044110125,0.007155841048563349,0.3567191519623269,0.5183328371399241,1.2812348490606038,2.853753215698615,0.6306014020799441,0.8991140886066014,0.3423507462686567,0.24386831286610464,2.4703879268233546,0.6026296009756696,naiveBC-RNNx512x2-olddata-ep600-norm-start-timesignal-testval
False,True,False,False,True,512,-1,600,True,False,True,1,False,0.0001,0.8522576642545086,0.0010146822691683428,0.12126929525948696,0.8671071098514425,0.5203426977045491,0.9701543620758957,0.18149463167696242,0.3763239336580998,0.16403976721629487,0.18083139014396366,2.1251907758257853,0.474208716312552,naiveBC-RNNx512x2-olddata-ep600-norm-start-timesignal-trainval
False,True,False,True,False,512,-1,900,True,False,True,1,False,0.0001,-0.19759247071796135,0.012547828276174103,0.6329113436001914,-0.12773148129841924,2.5267717505960627,5.063290748801531,1.1092353859561455,1.2732989681583142,0.6912313432835822,,,,naiveBC-RNNx512x2-olddata-ep900-norm-start-timesignal-testval
False,True,False,False,True,512,-1,900,True,False,True,1,False,0.0001,-0.37516295489485263,0.0057309201604490035,0.7509524758943154,-0.39525146807230266,3.063976619989879,6.007619807154522,1.2255125561932851,1.2751816989947775,0.6201503394762367,,,,naiveBC-RNNx512x2-olddata-ep900-norm-start-timesignal-trainval
